,Precision,Recall
565,0.8313691879151489,0.9992274014936905
566,0.8315473639091299,0.9992274014936905
567,0.8317256162915327,0.9992274014936905
568,0.8319039451114922,0.9992274014936905
569,0.8320823504181857,0.9992274014936905
570,0.8322608322608323,0.9992274014936905
571,0.8324393906886934,0.9992274014936905
572,0.8326180257510729,0.9992274014936905
573,0.832796737497317,0.9992274014936905
574,0.8329755259768141,0.9992274014936905
575,0.833154391238995,0.9992274014936905
576,0.8333333333333334,0.9992274014936905
577,0.8335123523093448,0.9992274014936905
578,0.8336914482165879,0.9992274014936905
579,0.8338706211046637,0.9992274014936905
580,0.8340498710232158,0.9992274014936905
581,0.8342291980219307,0.9992274014936905
582,0.8344086021505376,0.9992274014936905
583,0.8345880834588083,0.9992274014936905
584,0.8347676419965576,0.9992274014936905
585,0.8349472778136432,0.9992274014936905
586,0.8351269909599656,0.9992274014936905
587,0.8353067814854682,0.9992274014936905
588,0.8354866494401378,0.9992274014936905
589,0.8356665948740039,0.9992274014936905
590,0.8358466178371392,0.9992274014936905
591,0.8360267183796596,0.9992274014936905
592,0.8362068965517241,0.9992274014936905
593,0.8363871524035352,0.9992274014936905
594,0.8365674859853385,0.9992274014936905
595,0.8367478973474229,0.9992274014936905
596,0.8369283865401208,0.9992274014936905
597,0.837108953613808,0.9992274014936905
598,0.8372895986189037,0.9992274014936905
599,0.8374703216058709,0.9992274014936905
600,0.8376511226252159,0.9992274014936905
601,0.8378320017274886,0.9992274014936905
602,0.838012958963283,0.9992274014936905
603,0.8381939943832362,0.9992274014936905
604,0.8383751080380294,0.9992274014936905
605,0.8385562999783878,0.9992274014936905
606,0.83873757025508,0.9992274014936905
607,0.8389189189189189,0.9992274014936905
608,0.8391003460207612,0.9992274014936905
609,0.8392818516115077,0.9992274014936905
610,0.839463435742103,0.9992274014936905
611,0.8396450984635361,0.9992274014936905
612,0.8396103896103896,0.9989698686582539
613,0.8397921628058022,0.9989698686582539
614,0.8399740147249892,0.9989698686582539
615,0.8401559454191033,0.9989698686582539
616,0.8403379549393414,0.9989698686582539
617,0.8405200433369447,0.9989698686582539
618,0.840702210663199,0.9989698686582539
619,0.8408844569694343,0.9989698686582539
620,0.8410667823070251,0.9989698686582539
621,0.841249186727391,0.9989698686582539
622,0.8414316702819956,0.9989698686582539
623,0.8416142330223476,0.9989698686582539
624,0.841796875,0.9989698686582539
625,0.841979596266551,0.9989698686582539
626,0.842162396873643,0.9989698686582539
627,0.8423452768729641,0.9989698686582539
628,0.8425282363162467,0.9989698686582539
629,0.8427112752552683,0.9989698686582539
630,0.8428943937418514,0.9989698686582539
631,0.8430775918278635,0.9989698686582539
632,0.8432608695652174,0.9989698686582539
633,0.8434442270058709,0.9989698686582539
634,0.8436276642018269,0.9989698686582539
635,0.8438111812051338,0.9989698686582539
636,0.8439947780678851,0.9989698686582539
637,0.8441784548422198,0.9989698686582539
638,0.8443622115803222,0.9989698686582539
639,0.8445460483344219,0.9989698686582539
640,0.8447299651567944,0.9989698686582539
641,0.8449139620997604,0.9989698686582539
642,0.8450980392156863,0.9989698686582539
643,0.8452821965569841,0.9989698686582539
644,0.8454664341761116,0.9989698686582539
645,0.8456507521255723,0.9989698686582539
646,0.8458351504579154,0.9989698686582539
647,0.8460196292257361,0.9989698686582539
648,0.8462041884816754,0.9989698686582539
649,0.8463888282784202,0.9989698686582539
650,0.8465735486687036,0.9989698686582539
651,0.8467583497053045,0.9989698686582539
652,0.846943231441048,0.9989698686582539
653,0.8471281939288055,0.9989698686582539
654,0.8473132372214941,0.9989698686582539
655,0.8474983613720778,0.9989698686582539
656,0.8476835664335665,0.9989698686582539
657,0.8478688524590164,0.9989698686582539
658,0.8480542195015304,0.9989698686582539
659,0.8482396676142576,0.9989698686582539
660,0.8484251968503937,0.9989698686582539
661,0.8486108072631809,0.9989698686582539
662,0.8487964989059081,0.9989698686582539
663,0.8489822718319107,0.9989698686582539
664,0.8491681260945709,0.9989698686582539
665,0.8493540617473178,0.9989698686582539
666,0.8495400788436268,0.9989698686582539
667,0.8497261774370208,0.9989698686582539
668,0.8499123575810692,0.9989698686582539
669,0.8500986193293886,0.9989698686582539
670,0.8502849627356422,0.9989698686582539
671,0.8504713878535409,0.9989698686582539
672,0.8506578947368421,0.9989698686582539
673,0.8508444834393507,0.9989698686582539
674,0.8510311540149188,0.9989698686582539
675,0.8512179065174457,0.9989698686582539
676,0.8514047410008779,0.9989698686582539
677,0.8515916575192096,0.9989698686582539
678,0.8517786561264822,0.9989698686582539
679,0.8519657368767846,0.9989698686582539
680,0.8521528998242531,0.9989698686582539
681,0.8523401450230719,0.9989698686582539
682,0.8525274725274725,0.9989698686582539
683,0.8527148823917344,0.9989698686582539
684,0.8529023746701847,0.9989698686582539
685,0.8530899494171982,0.9989698686582539
686,0.8532776066871975,0.9989698686582539
687,0.8534653465346534,0.9989698686582539
688,0.8534330985915493,0.9987123358228174
689,0.8536209553158706,0.9987123358228174
690,0.8538088947600176,0.9987123358228174
691,0.8539969169786391,0.9987123358228174
692,0.8541850220264318,0.9987123358228174
693,0.8543732099581406,0.9987123358228174
694,0.8545614808285589,0.9987123358228174
695,0.8547498346925281,0.9987123358228174
696,0.8549382716049383,0.9987123358228174
697,0.8551267916207277,0.9987123358228174
698,0.855315394794883,0.9987123358228174
699,0.8555040811824399,0.9987123358228174
700,0.8556928508384819,0.9987123358228174
701,0.8556610019863164,0.9984548029873809
702,0.8558498896247241,0.9984548029873809
703,0.8558180613822036,0.9981972701519444
704,0.8560070671378092,0.9981972701519444
705,0.8561961563949636,0.9981972701519444
706,0.8563853292090146,0.9981972701519444
707,0.8565745856353592,0.9981972701519444
708,0.8567639257294429,0.9981972701519444
709,0.856953349546761,0.9981972701519444
710,0.8571428571428571,0.9981972701519444
711,0.8573324485733245,0.9981972701519444
712,0.8575221238938053,0.9981972701519444
713,0.8577118831599911,0.9981972701519444
714,0.8579017264276229,0.9981972701519444
715,0.8580916537524906,0.9981972701519444
716,0.858281665190434,0.9981972701519444
717,0.858250276854928,0.9979397373165079
718,0.8584404076207355,0.9979397373165079
719,0.8586306226456902,0.9979397373165079
720,0.8588209219858156,0.9979397373165079
721,0.8590113056971846,0.9979397373165079
722,0.8592017738359202,0.9979397373165079
723,0.8593923264581947,0.9979397373165079
724,0.8595829636202307,0.9979397373165079
725,0.8597736853783005,0.9979397373165079
726,0.8599644917887261,0.9979397373165079
727,0.8601553829078802,0.9979397373165079
728,0.8601243339253997,0.9976822044810714
