,FPR,TPR
204,0.0,0.1813031161473088
205,0.0,0.18181818181818182
206,0.0,0.1825907803244914
207,0.0,0.18310584599536442
208,0.0,0.18671130569147568
209,0.0,0.1872263713623487
210,0.0,0.1874839041977852
211,0.0,0.18799896986865824
212,0.0,0.18954416688127737
213,0.0,0.1900592325521504
214,0.0,0.19083183105845997
215,0.0,0.191346896729333
216,0.0,0.1928920937419521
217,0.0,0.19392222508369816
218,0.0,0.1941797579191347
219,0.0,0.19469482359000773
220,0.0,0.19520988926088076
221,0.0,0.1957249549317538
222,0.0,0.19598248776719032
223,0.0,0.19649755343806335
224,0.0,0.20087561164048418
225,0.0,0.2013906773113572
226,0.0,0.20525366984290497
227,0.0,0.205768735513778
228,0.0,0.20782899819727016
229,0.0,0.2083440638681432
230,0.0,0.2111769250579449
231,0.0,0.21169199072881792
232,0.0,0.22328096832346125
233,0.0,0.2237960339943343
234,0.0,0.22559876384238992
235,0.0,0.22611382951326295
236,0.0,0.23770280710790626
237,0.0,0.2382178727787793
238,0.0,0.23847540561421582
239,0.0007412898443291327,0.23847540561421582
240,0.0007412898443291327,0.24105073396858098
241,0.0007412898443291327,0.24156579963945404
242,0.0007412898443291327,0.2521246458923513
243,0.0007412898443291327,0.2526397115632243
244,0.0007412898443291327,0.255472572753026
245,0.0007412898443291327,0.25598763842389904
246,0.0007412898443291327,0.2704094772083441
247,0.0007412898443291327,0.2709245428792171
248,0.0007412898443291327,0.27143960855009014
249,0.0007412898443291327,0.2719546742209632
250,0.0007412898443291327,0.28148338913211435
251,0.0007412898443291327,0.2819984548029874
252,0.0007412898443291327,0.28431625032191604
253,0.0007412898443291327,0.2848313159927891
254,0.0007412898443291327,0.2930723667267577
255,0.0007412898443291327,0.2935874323976307
256,0.0007412898443291327,0.2961627607519959
257,0.0007412898443291327,0.29667782642286894
258,0.0007412898443291327,0.3090394025238218
259,0.0007412898443291327,0.30955446819469484
260,0.0007412898443291327,0.3234612413082668
261,0.0007412898443291327,0.3239763069791398
262,0.0007412898443291327,0.32500643832088594
263,0.0007412898443291327,0.32552150399175894
264,0.0007412898443291327,0.3376255472572753
265,0.0007412898443291327,0.33814061292814834
266,0.0007412898443291327,0.3476693278392995
267,0.0007412898443291327,0.34818439351017255
268,0.0007412898443291327,0.3523049188771568
269,0.0007412898443291327,0.3528199845480299
270,0.0007412898443291327,0.35951583826937933
271,0.0007412898443291327,0.3600309039402524
272,0.0007412898443291327,0.36106103528199845
273,0.0007412898443291327,0.3615761009528715
274,0.0007412898443291327,0.36337883080092714
275,0.0007412898443291327,0.36389389647180015
276,0.0007412898443291327,0.38475405614215813
277,0.0007412898443291327,0.38526912181303113
278,0.0007412898443291327,0.39634303373680146
279,0.0007412898443291327,0.39685809940767447
280,0.0007412898443291327,0.40072109193922223
281,0.0007412898443291327,0.4012361576100953
282,0.0007412898443291327,0.43085243368529486
283,0.0007412898443291327,0.4313674993561679
284,0.0007412898443291327,0.46175637393767704
285,0.0014825796886582653,0.46175637393767704
286,0.0014825796886582653,0.4707700231779552
287,0.0014825796886582653,0.47128508884882825
288,0.0014825796886582653,0.47463301570950295
289,0.0014825796886582653,0.475148081380376
290,0.0014825796886582653,0.4931753798609323
291,0.0014825796886582653,0.4936904455318053
292,0.0014825796886582653,0.5297450424929179
293,0.002223869532987398,0.5297450424929179
294,0.002223869532987398,0.580994076744785
295,0.002223869532987398,0.581509142415658
296,0.002223869532987398,0.5938707185166109
297,0.002223869532987398,0.5943857841874839
298,0.002223869532987398,0.6798866855524079
299,0.0029651593773165306,0.6798866855524079
300,0.0029651593773165306,0.6863250064383208
301,0.0029651593773165306,0.686840072109194
302,0.0029651593773165306,0.68787020345094
303,0.0037064492216456633,0.68787020345094
304,0.0037064492216456633,0.7071851661086789
305,0.004447739065974796,0.7071851661086789
306,0.004447739065974796,0.7138810198300283
307,0.004447739065974796,0.7143960855009014
308,0.004447739065974796,0.7288179242853464
309,0.004447739065974796,0.7293329899562194
310,0.004447739065974796,0.7453000257532836
311,0.005189028910303929,0.7453000257532836
312,0.005189028910303929,0.7697656451197528
313,0.005930318754633061,0.7697656451197528
314,0.005930318754633061,0.7764614988411023
315,0.006671608598962194,0.7764614988411023
316,0.006671608598962194,0.7844450167396343
317,0.007412898443291327,0.7844450167396343
318,0.007412898443291327,0.7955189286634046
319,0.00815418828762046,0.7955189286634046
320,0.00815418828762046,0.8163790883337626
